#起始日期：2018-02-18 00:00:00  终止日期：2018-02-18 23:59:59
#交易金额合计：383笔，共61885.80元
#下载时间：2018-02-27 13:12:20

交易时间,微信支付单号,商户订单号,交易场景,交易状态,交易金额(元),
2018-02-18 12:31:06,`4200000053201802184373506022,`1930162367832785924,公众号支付,买家已支付,158.00
2018-02-18 12:30:59,`4200000067201802184321210554,`1930162317643744256,公众号支付,买家已支付,158.00
2018-02-18 12:29:13,`4200000063201802184329296467,`1930161440488948744,公众号支付,买家已支付,158.00
2018-02-18 12:27:20,`4200000077201802184401829074,`1930160493406716930,公众号支付,买家已支付,79.00
2018-02-18 12:27:09,`4200000053201802184373566066,`1930160386250638345,公众号支付,买家已支付,158.00
2018-02-18 12:26:01,`4200000054201802184377997467,`1930159790424589320,公众号支付,买家已支付,158.00
2018-02-18 12:25:32,`4200000071201802184345646840,`1930159504784098305,公众号支付,买家已支付,158.00
2018-02-18 12:15:01,`4200000071201802184378054428,`1930154270410146825,公众号支付,买家已支付,158.00
2018-02-18 12:12:20,`4200000075201802184399252436,`1930152921798804487,公众号支付,买家已支付,158.00
2018-02-18 12:08:43,`4200000068201802184376615075,`1930151123977503751,公众号支付,买家已支付,158.00
2018-02-18 12:08:25,`4200000053201802184356891418,`1930150942959731715,公众号支付,买家已支付,316.00
2018-02-18 12:08:23,`4200000052201802184306293669,`1930150912559416324,公众号支付,买家已支付,158.00
2018-02-18 12:06:51,`4200000052201802184306355441,`1930150182029100032,公众号支付,买家已支付,316.00
2018-02-18 12:05:49,`4200000068201802184419425419,`1930149660215739400,公众号支付,买家已支付,79.00
2018-02-18 12:03:02,`4200000065201802184224142897,`1930148221737239552,公众号支付,买家已支付,316.00
2018-02-18 11:59:37,`4200000066201802184320845521,`1930146536784659460,公众号支付,买家已支付,158.00
2018-02-18 11:58:02,`4200000066201802184374696534,`1930145750260384774,公众号支付,买家已支付,158.00
2018-02-18 11:56:33,`4200000057201802184297488948,`1930144981821948934,公众号支付,买家已支付,98.00
2018-02-18 11:55:33,`4200000055201802184368921416,`1930144496792634377,公众号支付,买家已支付,158.00
2018-02-18 11:53:31,`4200000071201802184343181594,`1930143461546132487,公众号支付,买家已支付,158.00
